what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1341808962150
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1341808962200
error,log,,,"Exception while reading /LL_JAVA/.classpath",1341808965435
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.properties",1341808965481
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341808965495
error,log,,,"Core exception while retrieving the content description",1341808965560
error,log,,,"Core exception while retrieving the content description",1341808965561
error,log,,,"Core exception while retrieving the content description",1341808965562
error,log,,,"Core exception while retrieving the content description",1341808965563
error,log,,,"Core exception while retrieving the content description",1341808965564
error,log,,,"Core exception while retrieving the content description",1341808965565
error,log,,,"Core exception while retrieving the content description",1341808965566
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1341808965758
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341808971512
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.cleanAction",1341808974441
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341808974448
started,bundle,org.eclipse.wst.server.core,1.1.303.v20110816_1717,"org.eclipse.wst.server.core",1341808978516
started,bundle,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui",1341808978527
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.0.v201103232243,"org.eclipse.wst.jsdt.debug.rhino.ui",1341808978578
started,bundle,org.eclipse.wst.jsdt.core,1.1.101.v201108151912,"org.eclipse.wst.jsdt.core",1341808978651
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAutomatically",1341808981600
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildProject",1341808983759
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341808986598
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.cleanAction",1341808989523
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341808989536
started,bundle,org.eclipse.jpt.common.core,1.0.1.v201108080010,"org.eclipse.jpt.common.core",1341808989694
started,bundle,org.eclipse.jpt.jpa.core,3.0.1.v201109073010,"org.eclipse.jpt.jpa.core",1341808989715
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ResourceNavigator",1341808995649
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ResourceNavigator",1341808995663
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.views.showView",1341808995664
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341809008230
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.properties",1341809026341
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341809026348
no handler,command,org.eclipse.datatools.sqltools.result.ui,,"org.eclipse.datatools.sqltools.result.removeAllInstances",1341809029946
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341809030794
